p_milk_dairy, p_wheat, p_eggs, p_legumes_soy, p_seafood, p_nuts, p_one_allergy, p_two_allergy
0.45,0.65,0.25,0.15,0.14,0.1,0.15,0.5,0.25,
0.474093,0.67761,0.199891,0.137224,0.161849,0.108749,0.115682,0.553112,0.262954,
0.474093,0.67761,0.199891,0.137224,0.161849,0.108749,0.115682,0.553112,0.262954,
0.509528,0.658518,0.187854,0.143677,0.15624,0.10906,0.0927933,0.537631,0.285332,
0.509528,0.658518,0.187854,0.143677,0.15624,0.10906,0.0927933,0.537631,0.285332,
0.504246,0.653111,0.188896,0.138124,0.141099,0.0889365,0.107875,0.523887,0.280823,
0.46355,0.646103,0.183078,0.123963,0.137112,0.102338,0.0903332,0.534504,0.278633,
0.46355,0.646103,0.183078,0.123963,0.137112,0.102338,0.0903332,0.534504,0.278633,
0.446866,0.651477,0.180335,0.124868,0.141012,0.0877931,0.0978332,0.529829,0.272935,
0.446866,0.651477,0.180335,0.124868,0.141012,0.0877931,0.0978332,0.529829,0.272935,
0.446866,0.651477,0.180335,0.124868,0.141012,0.0877931,0.0978332,0.529829,0.272935,
0.446866,0.651477,0.180335,0.124868,0.141012,0.0877931,0.0978332,0.529829,0.272935,
0.461727,0.658232,0.198556,0.113036,0.134651,0.0870385,0.0950696,0.534628,0.273575,
0.457827,0.695397,0.214368,0.116854,0.145733,0.0977672,0.123809,0.534568,0.269332,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.457837,0.680513,0.216749,0.133593,0.14281,0.0784759,0.0964766,0.567757,0.24528,
0.463724,0.663322,0.239204,0.121357,0.13282,0.0518425,0.107718,0.569224,0.250263,
0.463724,0.663322,0.239204,0.121357,0.13282,0.0518425,0.107718,0.569224,0.250263,
0.440971,0.66971,0.236446,0.128093,0.115364,0.0577253,0.100802,0.564968,0.271557,
0.487071,0.655683,0.230229,0.114812,0.105056,0.0782885,0.11889,0.519554,0.267391,
0.487071,0.655683,0.230229,0.114812,0.105056,0.0782885,0.11889,0.519554,0.267391,
0.487071,0.655683,0.230229,0.114812,0.105056,0.0782885,0.11889,0.519554,0.267391,
0.468527,0.640679,0.248747,0.122787,0.0924283,0.0849323,0.111049,0.497689,0.265673,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.417741,0.652656,0.249309,0.140098,0.0650434,0.0862688,0.115848,0.505657,0.244721,
0.441693,0.626264,0.226934,0.127787,0.0693085,0.115015,0.123203,0.481871,0.253398,
0.441693,0.626264,0.226934,0.127787,0.0693085,0.115015,0.123203,0.481871,0.253398,
0.441693,0.626264,0.226934,0.127787,0.0693085,0.115015,0.123203,0.481871,0.253398,
0.441693,0.626264,0.226934,0.127787,0.0693085,0.115015,0.123203,0.481871,0.253398,
0.437752,0.669889,0.246159,0.0981335,0.0635807,0.123217,0.148997,0.463282,0.262629,
0.458898,0.69974,0.25004,0.0846901,0.0760921,0.113559,0.143552,0.495224,0.226262,
0.458898,0.69974,0.25004,0.0846901,0.0760921,0.113559,0.143552,0.495224,0.226262,
0.46662,0.705557,0.247535,0.0958598,0.0674983,0.113989,0.140915,0.446308,0.249714,
0.452681,0.688649,0.221083,0.079028,0.0782837,0.139714,0.136265,0.457994,0.223788,
0.452681,0.688649,0.221083,0.079028,0.0782837,0.139714,0.136265,0.457994,0.223788,
0.452681,0.688649,0.221083,0.079028,0.0782837,0.139714,0.136265,0.457994,0.223788,
0.417034,0.626814,0.213073,0.0751068,0.0924381,0.153233,0.146235,0.475614,0.246398,
0.417034,0.626814,0.213073,0.0751068,0.0924381,0.153233,0.146235,0.475614,0.246398,
0.417034,0.626814,0.213073,0.0751068,0.0924381,0.153233,0.146235,0.475614,0.246398,
0.407177,0.617752,0.242455,0.0577152,0.088831,0.14889,0.150286,0.482539,0.259026,
0.407177,0.617752,0.242455,0.0577152,0.088831,0.14889,0.150286,0.482539,0.259026,
0.407177,0.617752,0.242455,0.0577152,0.088831,0.14889,0.150286,0.482539,0.259026,
0.422863,0.627943,0.293738,0.0580243,0.0956113,0.164264,0.145007,0.491901,0.249295,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.383469,0.602703,0.302709,0.0636858,0.110058,0.147992,0.165933,0.499213,0.218681,
0.38249,0.603998,0.343347,0.0610038,0.0966409,0.12255,0.163994,0.516265,0.227113,
0.370617,0.640127,0.333269,0.0846777,0.079075,0.118434,0.168855,0.499588,0.185754,
0.370617,0.640127,0.333269,0.0846777,0.079075,0.118434,0.168855,0.499588,0.185754,
0.357423,0.650279,0.308001,0.0992795,0.0603672,0.131233,0.180926,0.508611,0.219573,
0.357423,0.650279,0.308001,0.0992795,0.0603672,0.131233,0.180926,0.508611,0.219573,
0.372142,0.647603,0.256249,0.12648,0.0667248,0.146707,0.161258,0.515103,0.237485,
0.388278,0.667871,0.260792,0.140969,0.0742233,0.14141,0.161187,0.508195,0.232196,
0.378245,0.661712,0.244489,0.137211,0.0738068,0.135548,0.178184,0.530958,0.219663,
0.378245,0.661712,0.244489,0.137211,0.0738068,0.135548,0.178184,0.530958,0.219663,
0.378245,0.661712,0.244489,0.137211,0.0738068,0.135548,0.178184,0.530958,0.219663,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.388279,0.673106,0.238751,0.138314,0.0957986,0.136207,0.193887,0.550611,0.248403,
0.41249,0.657378,0.244904,0.131804,0.11021,0.122648,0.206001,0.542754,0.248216,
0.433042,0.655843,0.223775,0.115517,0.120356,0.111211,0.21447,0.523889,0.255777,
0.433042,0.655843,0.223775,0.115517,0.120356,0.111211,0.21447,0.523889,0.255777,
0.451191,0.680339,0.234635,0.110996,0.126654,0.114923,0.213223,0.505397,0.260764,
0.441418,0.705667,0.243085,0.109931,0.150597,0.12858,0.199482,0.508089,0.280624,
0.441418,0.705667,0.243085,0.109931,0.150597,0.12858,0.199482,0.508089,0.280624,
0.441418,0.705667,0.243085,0.109931,0.150597,0.12858,0.199482,0.508089,0.280624,
0.427329,0.707337,0.241424,0.11781,0.146608,0.133778,0.216722,0.495448,0.274382,
0.415813,0.693011,0.253314,0.118346,0.153133,0.155173,0.205931,0.510332,0.273268,
0.413556,0.678749,0.278598,0.154433,0.146441,0.146094,0.224764,0.506505,0.272546,
0.413556,0.678749,0.278598,0.154433,0.146441,0.146094,0.224764,0.506505,0.272546,
0.413556,0.678749,0.278598,0.154433,0.146441,0.146094,0.224764,0.506505,0.272546,
0.413556,0.678749,0.278598,0.154433,0.146441,0.146094,0.224764,0.506505,0.272546,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.419055,0.699008,0.284033,0.166115,0.141317,0.14515,0.203432,0.508676,0.258291,
0.457592,0.709497,0.261223,0.177727,0.123347,0.162778,0.207354,0.485961,0.265214,
0.45748,0.703988,0.251671,0.148993,0.145282,0.153235,0.203006,0.527076,0.302036,
0.459672,0.704274,0.249834,0.179221,0.152155,0.140353,0.211137,0.486765,0.328078,
0.459672,0.704274,0.249834,0.179221,0.152155,0.140353,0.211137,0.486765,0.328078,
0.459672,0.704274,0.249834,0.179221,0.152155,0.140353,0.211137,0.486765,0.328078,
0.449461,0.690239,0.223135,0.166436,0.143622,0.152101,0.186813,0.487468,0.328645,
0.480965,0.720105,0.214578,0.164948,0.153117,0.124352,0.175721,0.483748,0.302505,
0.480965,0.720105,0.214578,0.164948,0.153117,0.124352,0.175721,0.483748,0.302505,
0.475001,0.706307,0.221406,0.142202,0.141448,0.131365,0.188885,0.464831,0.307349,
0.485487,0.676322,0.229875,0.136201,0.165543,0.11009,0.204223,0.507305,0.323259,
0.485487,0.676322,0.229875,0.136201,0.165543,0.11009,0.204223,0.507305,0.323259,
0.434848,0.696837,0.255183,0.13014,0.158316,0.11766,0.19325,0.507582,0.32344,
0.407033,0.699804,0.260564,0.134054,0.146936,0.111244,0.171227,0.500712,0.333688,
0.394538,0.711163,0.286277,0.135022,0.155506,0.114059,0.184633,0.496071,0.305272,
0.394538,0.711163,0.286277,0.135022,0.155506,0.114059,0.184633,0.496071,0.305272,
0.394538,0.711163,0.286277,0.135022,0.155506,0.114059,0.184633,0.496071,0.305272,
0.408652,0.712019,0.239304,0.131817,0.166698,0.108651,0.187336,0.487762,0.302456,
0.421506,0.697581,0.271403,0.132299,0.154818,0.0950911,0.190168,0.518008,0.286293,
0.450919,0.703932,0.262789,0.168988,0.146337,0.0888596,0.193828,0.533449,0.288395,
0.450919,0.703932,0.262789,0.168988,0.146337,0.0888596,0.193828,0.533449,0.288395,
0.4376,0.687692,0.239369,0.165434,0.137494,0.0874493,0.192264,0.536555,0.308101,
0.4376,0.687692,0.239369,0.165434,0.137494,0.0874493,0.192264,0.536555,0.308101,
0.412792,0.674211,0.199903,0.158887,0.136288,0.0903192,0.180792,0.511451,0.316853,
0.445775,0.704176,0.204341,0.179914,0.117414,0.115165,0.18579,0.470738,0.310943,
0.463201,0.700153,0.19256,0.159307,0.0854905,0.0997751,0.211534,0.510627,0.276945,
0.459845,0.66822,0.200635,0.158151,0.0789926,0.113036,0.182174,0.521842,0.286623,
0.443501,0.649878,0.203871,0.166114,0.0954671,0.105808,0.170548,0.52428,0.289061,
0.422551,0.685537,0.204568,0.146333,0.0980703,0.125289,0.175851,0.511584,0.292372,
0.422551,0.685537,0.204568,0.146333,0.0980703,0.125289,0.175851,0.511584,0.292372,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.432452,0.667411,0.230648,0.15505,0.0885064,0.115913,0.183647,0.505171,0.245815,
0.460172,0.666164,0.226956,0.162532,0.0771785,0.110379,0.168552,0.497156,0.251561,
0.460172,0.666164,0.226956,0.162532,0.0771785,0.110379,0.168552,0.497156,0.251561,
0.460172,0.666164,0.226956,0.162532,0.0771785,0.110379,0.168552,0.497156,0.251561,
0.460172,0.666164,0.226956,0.162532,0.0771785,0.110379,0.168552,0.497156,0.251561,
0.458089,0.643364,0.22745,0.171837,0.100663,0.0992212,0.167388,0.49706,0.250339,
0.458089,0.643364,0.22745,0.171837,0.100663,0.0992212,0.167388,0.49706,0.250339,
0.458089,0.643364,0.22745,0.171837,0.100663,0.0992212,0.167388,0.49706,0.250339,
0.458089,0.643364,0.22745,0.171837,0.100663,0.0992212,0.167388,0.49706,0.250339,
0.462568,0.633468,0.268087,0.153013,0.102887,0.10335,0.190639,0.51038,0.285244,
0.462568,0.633468,0.268087,0.153013,0.102887,0.10335,0.190639,0.51038,0.285244,
0.462568,0.633468,0.268087,0.153013,0.102887,0.10335,0.190639,0.51038,0.285244,
0.436058,0.604377,0.288806,0.151359,0.103697,0.111322,0.183769,0.544876,0.276457,
0.436058,0.604377,0.288806,0.151359,0.103697,0.111322,0.183769,0.544876,0.276457,
0.435696,0.607516,0.303663,0.15203,0.102347,0.127742,0.204348,0.537535,0.233878,
0.435696,0.607516,0.303663,0.15203,0.102347,0.127742,0.204348,0.537535,0.233878,
0.435696,0.607516,0.303663,0.15203,0.102347,0.127742,0.204348,0.537535,0.233878,
0.435696,0.607516,0.303663,0.15203,0.102347,0.127742,0.204348,0.537535,0.233878,
0.443371,0.611938,0.300337,0.155616,0.105712,0.125814,0.202825,0.56162,0.233757,
0.443371,0.611938,0.300337,0.155616,0.105712,0.125814,0.202825,0.56162,0.233757,
0.437683,0.646583,0.295274,0.154827,0.0943344,0.118397,0.205807,0.547957,0.239478,
0.453425,0.650961,0.302168,0.176821,0.100748,0.0942698,0.171277,0.539382,0.217426,
0.453425,0.650961,0.302168,0.176821,0.100748,0.0942698,0.171277,0.539382,0.217426,
0.453425,0.650961,0.302168,0.176821,0.100748,0.0942698,0.171277,0.539382,0.217426,
0.453425,0.650961,0.302168,0.176821,0.100748,0.0942698,0.171277,0.539382,0.217426,
0.433341,0.630378,0.295923,0.195984,0.104394,0.0975826,0.149092,0.550033,0.250322,
0.412883,0.624636,0.306205,0.188104,0.114263,0.10273,0.161357,0.550854,0.237726,
0.412883,0.624636,0.306205,0.188104,0.114263,0.10273,0.161357,0.550854,0.237726,
0.412883,0.624636,0.306205,0.188104,0.114263,0.10273,0.161357,0.550854,0.237726,
0.412883,0.624636,0.306205,0.188104,0.114263,0.10273,0.161357,0.550854,0.237726,
0.405178,0.639226,0.348894,0.185926,0.163573,0.0936061,0.135651,0.527085,0.247334,
0.425174,0.648524,0.338306,0.179548,0.168083,0.090801,0.136437,0.523939,0.240867,
0.425174,0.648524,0.338306,0.179548,0.168083,0.090801,0.136437,0.523939,0.240867,
0.460581,0.646503,0.330432,0.185946,0.146959,0.0885724,0.112992,0.511849,0.258598,
0.453599,0.682881,0.332723,0.186903,0.136713,0.104348,0.123786,0.536896,0.263499,
0.449727,0.694874,0.352466,0.192169,0.115996,0.0950713,0.12481,0.523654,0.250618,
0.433901,0.708154,0.374081,0.16582,0.112989,0.0877828,0.136533,0.547172,0.217849,
0.433901,0.708154,0.374081,0.16582,0.112989,0.0877828,0.136533,0.547172,0.217849,
0.412022,0.63074,0.319952,0.170275,0.123885,0.109844,0.148074,0.557158,0.231818,
0.412022,0.63074,0.319952,0.170275,0.123885,0.109844,0.148074,0.557158,0.231818,
0.412022,0.63074,0.319952,0.170275,0.123885,0.109844,0.148074,0.557158,0.231818,
0.399647,0.609665,0.291168,0.165785,0.120674,0.122093,0.121301,0.511024,0.233963,
0.399647,0.609665,0.291168,0.165785,0.120674,0.122093,0.121301,0.511024,0.233963,
0.399647,0.609665,0.291168,0.165785,0.120674,0.122093,0.121301,0.511024,0.233963,
0.41479,0.593466,0.294572,0.157689,0.13157,0.128422,0.123813,0.506892,0.2237,
0.430058,0.614249,0.311839,0.144289,0.138363,0.128,0.135683,0.511555,0.227947,
0.430058,0.614249,0.311839,0.144289,0.138363,0.128,0.135683,0.511555,0.227947,
0.408817,0.609715,0.320285,0.137479,0.131284,0.116217,0.160412,0.496542,0.233265,
0.373918,0.605818,0.318467,0.1072,0.137884,0.0887531,0.156817,0.513151,0.228679,
0.373918,0.605818,0.318467,0.1072,0.137884,0.0887531,0.156817,0.513151,0.228679,
0.373918,0.605818,0.318467,0.1072,0.137884,0.0887531,0.156817,0.513151,0.228679,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.373896,0.610142,0.25988,0.115487,0.131773,0.0887945,0.171298,0.512076,0.237463,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.406676,0.635084,0.257321,0.109531,0.136823,0.0961012,0.132588,0.562954,0.23703,
0.437347,0.632861,0.277262,0.125861,0.147232,0.103886,0.137819,0.556226,0.226772,
0.479345,0.634084,0.261118,0.139704,0.126706,0.102615,0.142632,0.545817,0.239709,
0.479345,0.634084,0.261118,0.139704,0.126706,0.102615,0.142632,0.545817,0.239709,
0.479345,0.634084,0.261118,0.139704,0.126706,0.102615,0.142632,0.545817,0.239709,
0.479345,0.634084,0.261118,0.139704,0.126706,0.102615,0.142632,0.545817,0.239709,
0.451143,0.637486,0.237938,0.145979,0.149849,0.131741,0.111242,0.536622,0.21323,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.408274,0.644106,0.270182,0.16631,0.140873,0.11935,0.116067,0.535086,0.212475,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.432372,0.659182,0.286499,0.181316,0.124791,0.104885,0.13829,0.50102,0.228963,
0.439733,0.64941,0.276312,0.192343,0.112741,0.096324,0.123402,0.505707,0.235318,
0.439733,0.64941,0.276312,0.192343,0.112741,0.096324,0.123402,0.505707,0.235318,
0.439733,0.64941,0.276312,0.192343,0.112741,0.096324,0.123402,0.505707,0.235318,
0.443481,0.69458,0.250956,0.177352,0.116846,0.11371,0.139079,0.497968,0.255542,
0.465155,0.661006,0.232924,0.181244,0.13826,0.0932165,0.172138,0.491471,0.229116,
0.482971,0.660315,0.242468,0.171456,0.174317,0.0632163,0.153581,0.451194,0.244648,
0.461337,0.651508,0.2371,0.166847,0.174919,0.057506,0.131704,0.448554,0.218682,
0.461411,0.631131,0.238128,0.15164,0.1715,0.0714591,0.0992995,0.491063,0.205774,
0.461411,0.631131,0.238128,0.15164,0.1715,0.0714591,0.0992995,0.491063,0.205774,
0.461411,0.631131,0.238128,0.15164,0.1715,0.0714591,0.0992995,0.491063,0.205774,
0.471066,0.669357,0.233181,0.165433,0.150255,0.0822347,0.104359,0.496755,0.189777,
0.471247,0.63471,0.258491,0.194623,0.110338,0.0842366,0.104461,0.46571,0.18907,
0.471247,0.63471,0.258491,0.194623,0.110338,0.0842366,0.104461,0.46571,0.18907,
0.453371,0.647072,0.263729,0.202234,0.0946629,0.0938842,0.115021,0.471916,0.157238,
0.453371,0.647072,0.263729,0.202234,0.0946629,0.0938842,0.115021,0.471916,0.157238,
0.453371,0.647072,0.263729,0.202234,0.0946629,0.0938842,0.115021,0.471916,0.157238,
0.463932,0.642765,0.261105,0.194727,0.106914,0.102881,0.104421,0.463472,0.170331,
0.463932,0.642765,0.261105,0.194727,0.106914,0.102881,0.104421,0.463472,0.170331,
0.477744,0.675443,0.264553,0.194292,0.114613,0.134179,0.122482,0.4637,0.183853,
0.490635,0.667198,0.272356,0.197279,0.092584,0.130126,0.13586,0.46577,0.207947,
0.490635,0.667198,0.272356,0.197279,0.092584,0.130126,0.13586,0.46577,0.207947,
0.490635,0.667198,0.272356,0.197279,0.092584,0.130126,0.13586,0.46577,0.207947,
0.483199,0.648694,0.273666,0.180561,0.0902556,0.139606,0.158266,0.461485,0.209195,
0.454847,0.636032,0.273996,0.183747,0.0995046,0.155659,0.151476,0.453439,0.225003,
0.423522,0.62618,0.268034,0.186919,0.098996,0.152297,0.160508,0.462647,0.281,
0.410343,0.635809,0.295426,0.186471,0.0978599,0.162319,0.156344,0.464584,0.266406,
0.396929,0.650293,0.268963,0.196134,0.107891,0.174434,0.147672,0.457613,0.26179,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.413713,0.651027,0.252354,0.194348,0.130717,0.14852,0.139474,0.443274,0.257261,
0.440675,0.635266,0.226733,0.212222,0.104598,0.143807,0.126113,0.453009,0.264465,
0.440675,0.635266,0.226733,0.212222,0.104598,0.143807,0.126113,0.453009,0.264465,
0.422106,0.657097,0.241984,0.200057,0.118228,0.136085,0.136735,0.42179,0.214559,
0.370903,0.650847,0.235875,0.17313,0.138975,0.13276,0.128616,0.430062,0.213334,
0.386558,0.659742,0.256385,0.194593,0.158118,0.138845,0.162461,0.446649,0.233185,
0.381656,0.664952,0.23878,0.180539,0.155254,0.12938,0.153709,0.436106,0.287579,
0.425475,0.653925,0.261696,0.219292,0.17005,0.135463,0.136575,0.441112,0.256254,
0.432022,0.639155,0.289073,0.200511,0.170168,0.114317,0.152457,0.455373,0.291371,
0.432022,0.639155,0.289073,0.200511,0.170168,0.114317,0.152457,0.455373,0.291371,
0.432022,0.639155,0.289073,0.200511,0.170168,0.114317,0.152457,0.455373,0.291371,
0.432022,0.639155,0.289073,0.200511,0.170168,0.114317,0.152457,0.455373,0.291371,
